emoji,name,url,filename
🇧🇩,Bangladesh,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-bangladesh_1f1e7-1f1e9.png,data/Bangladesh.png
🇧🇪,Belgium,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-belgium_1f1e7-1f1ea.png,data/Belgium.png
🇧🇫,Burkina Faso,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-burkina-faso_1f1e7-1f1eb.png,data/Burkina Faso.png
🇧🇬,Bulgaria,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-bulgaria_1f1e7-1f1ec.png,data/Bulgaria.png
🇧🇭,Bahrain,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-bahrain_1f1e7-1f1ed.png,data/Bahrain.png
🇧🇮,Burundi,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-burundi_1f1e7-1f1ee.png,data/Burundi.png
🇧🇯,Benin,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-benin_1f1e7-1f1ef.png,data/Benin.png
🇧🇱,St. Barthélemy,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-st-barthelemy_1f1e7-1f1f1.png,data/St. Barthélemy.png
🇧🇲,Bermuda,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-bermuda_1f1e7-1f1f2.png,data/Bermuda.png
🇧🇳,Brunei,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-brunei_1f1e7-1f1f3.png,data/Brunei.png
🇧🇴,Bolivia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-bolivia_1f1e7-1f1f4.png,data/Bolivia.png
🇧🇶,Caribbean Netherlands,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-caribbean-netherlands_1f1e7-1f1f6.png,data/Caribbean Netherlands.png
🇧🇷,Brazil,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-brazil_1f1e7-1f1f7.png,data/Brazil.png
🇧🇸,Bahamas,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-bahamas_1f1e7-1f1f8.png,data/Bahamas.png
🇧🇹,Bhutan,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-bhutan_1f1e7-1f1f9.png,data/Bhutan.png
🇧🇻,Bouvet Island,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-bouvet-island_1f1e7-1f1fb.png,data/Bouvet Island.png
🇧🇼,Botswana,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-botswana_1f1e7-1f1fc.png,data/Botswana.png
🇧🇾,Belarus,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-belarus_1f1e7-1f1fe.png,data/Belarus.png
🇧🇿,Belize,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-belize_1f1e7-1f1ff.png,data/Belize.png
🇨🇦,Canada,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-canada_1f1e8-1f1e6.png,data/Canada.png
🇨🇨,Cocos (Keeling) Islands,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-cocos-keeling-islands_1f1e8-1f1e8.png,data/Cocos (Keeling) Islands.png
🇨🇩,Congo - Kinshasa,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-congo-kinshasa_1f1e8-1f1e9.png,data/Congo - Kinshasa.png
🇨🇫,Central African Republic,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-central-african-republic_1f1e8-1f1eb.png,data/Central African Republic.png
🇨🇬,Congo - Brazzaville,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-congo-brazzaville_1f1e8-1f1ec.png,data/Congo - Brazzaville.png
🇨🇭,Switzerland,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-switzerland_1f1e8-1f1ed.png,data/Switzerland.png
🇨🇮,Côte d’Ivoire,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-cote-divoire_1f1e8-1f1ee.png,data/Côte d’Ivoire.png
🇨🇰,Cook Islands,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-cook-islands_1f1e8-1f1f0.png,data/Cook Islands.png
🇨🇱,Chile,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-chile_1f1e8-1f1f1.png,data/Chile.png
🇨🇲,Cameroon,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-cameroon_1f1e8-1f1f2.png,data/Cameroon.png
🇨🇳,China,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-china_1f1e8-1f1f3.png,data/China.png
🇨🇴,Colombia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-colombia_1f1e8-1f1f4.png,data/Colombia.png
🇨🇵,Clipperton Island,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-clipperton-island_1f1e8-1f1f5.png,data/Clipperton Island.png
🇨🇷,Costa Rica,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-costa-rica_1f1e8-1f1f7.png,data/Costa Rica.png
🇨🇺,Cuba,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-cuba_1f1e8-1f1fa.png,data/Cuba.png
🇨🇻,Cape Verde,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-cape-verde_1f1e8-1f1fb.png,data/Cape Verde.png
🇨🇼,Curaçao,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-curacao_1f1e8-1f1fc.png,data/Curaçao.png
🇨🇽,Christmas Island,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-christmas-island_1f1e8-1f1fd.png,data/Christmas Island.png
🇨🇾,Cyprus,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-cyprus_1f1e8-1f1fe.png,data/Cyprus.png
🇨🇿,Czechia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-czechia_1f1e8-1f1ff.png,data/Czechia.png
🇩🇪,Germany,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-germany_1f1e9-1f1ea.png,data/Germany.png
🇩🇬,Diego Garcia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-diego-garcia_1f1e9-1f1ec.png,data/Diego Garcia.png
🇩🇯,Djibouti,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-djibouti_1f1e9-1f1ef.png,data/Djibouti.png
🇩🇰,Denmark,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-denmark_1f1e9-1f1f0.png,data/Denmark.png
🇩🇲,Dominica,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-dominica_1f1e9-1f1f2.png,data/Dominica.png
🇩🇴,Dominican Republic,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-dominican-republic_1f1e9-1f1f4.png,data/Dominican Republic.png
🇩🇿,Algeria,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-algeria_1f1e9-1f1ff.png,data/Algeria.png
🇪🇦,Ceuta & Melilla,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-ceuta-melilla_1f1ea-1f1e6.png,data/Ceuta & Melilla.png
🇪🇨,Ecuador,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-ecuador_1f1ea-1f1e8.png,data/Ecuador.png
🇪🇪,Estonia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-estonia_1f1ea-1f1ea.png,data/Estonia.png
🇪🇬,Egypt,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-egypt_1f1ea-1f1ec.png,data/Egypt.png
🇪🇭,Western Sahara,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-western-sahara_1f1ea-1f1ed.png,data/Western Sahara.png
🇪🇷,Eritrea,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-eritrea_1f1ea-1f1f7.png,data/Eritrea.png
🇪🇸,Spain,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-spain_1f1ea-1f1f8.png,data/Spain.png
🇪🇹,Ethiopia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-ethiopia_1f1ea-1f1f9.png,data/Ethiopia.png
🇪🇺,European Union,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-european-union_1f1ea-1f1fa.png,data/European Union.png
🇫🇮,Finland,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-finland_1f1eb-1f1ee.png,data/Finland.png
🇫🇯,Fiji,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-fiji_1f1eb-1f1ef.png,data/Fiji.png
🇫🇰,Falkland Islands,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-falkland-islands_1f1eb-1f1f0.png,data/Falkland Islands.png
🇫🇲,Micronesia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-micronesia_1f1eb-1f1f2.png,data/Micronesia.png
🇫🇴,Faroe Islands,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-faroe-islands_1f1eb-1f1f4.png,data/Faroe Islands.png
🇫🇷,France,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-france_1f1eb-1f1f7.png,data/France.png
🇬🇦,Gabon,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-gabon_1f1ec-1f1e6.png,data/Gabon.png
🇬🇧,United Kingdom,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-united-kingdom_1f1ec-1f1e7.png,data/United Kingdom.png
🇬🇩,Grenada,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-grenada_1f1ec-1f1e9.png,data/Grenada.png
🇬🇪,Georgia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-georgia_1f1ec-1f1ea.png,data/Georgia.png
🇬🇫,French Guiana,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-french-guiana_1f1ec-1f1eb.png,data/French Guiana.png
🇬🇬,Guernsey,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-guernsey_1f1ec-1f1ec.png,data/Guernsey.png
🇬🇭,Ghana,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-ghana_1f1ec-1f1ed.png,data/Ghana.png
🇬🇮,Gibraltar,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-gibraltar_1f1ec-1f1ee.png,data/Gibraltar.png
🇬🇱,Greenland,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-greenland_1f1ec-1f1f1.png,data/Greenland.png
🇬🇲,Gambia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-gambia_1f1ec-1f1f2.png,data/Gambia.png
🇬🇳,Guinea,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-guinea_1f1ec-1f1f3.png,data/Guinea.png
🇬🇵,Guadeloupe,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-guadeloupe_1f1ec-1f1f5.png,data/Guadeloupe.png
🇬🇶,Equatorial Guinea,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-equatorial-guinea_1f1ec-1f1f6.png,data/Equatorial Guinea.png
🇬🇷,Greece,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-greece_1f1ec-1f1f7.png,data/Greece.png
🇬🇸,South Georgia & South Sandwich Islands,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-south-georgia-south-sandwich-islands_1f1ec-1f1f8.png,data/South Georgia & South Sandwich Islands.png
🇬🇹,Guatemala,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-guatemala_1f1ec-1f1f9.png,data/Guatemala.png
🇬🇺,Guam,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-guam_1f1ec-1f1fa.png,data/Guam.png
🇬🇼,Guinea-Bissau,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-guinea-bissau_1f1ec-1f1fc.png,data/Guinea-Bissau.png
🇬🇾,Guyana,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-guyana_1f1ec-1f1fe.png,data/Guyana.png
🇭🇰,Hong Kong SAR China,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-hong-kong-sar-china_1f1ed-1f1f0.png,data/Hong Kong SAR China.png
🇭🇲,Heard & McDonald Islands,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-heard-mcdonald-islands_1f1ed-1f1f2.png,data/Heard & McDonald Islands.png
🇭🇳,Honduras,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-honduras_1f1ed-1f1f3.png,data/Honduras.png
🇭🇷,Croatia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-croatia_1f1ed-1f1f7.png,data/Croatia.png
🇭🇹,Haiti,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-haiti_1f1ed-1f1f9.png,data/Haiti.png
🇭🇺,Hungary,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-hungary_1f1ed-1f1fa.png,data/Hungary.png
🇮🇨,Canary Islands,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-canary-islands_1f1ee-1f1e8.png,data/Canary Islands.png
🇮🇩,Indonesia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-indonesia_1f1ee-1f1e9.png,data/Indonesia.png
🇮🇪,Ireland,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-ireland_1f1ee-1f1ea.png,data/Ireland.png
🇮🇱,Israel,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-israel_1f1ee-1f1f1.png,data/Israel.png
🇮🇲,Isle of Man,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-isle-of-man_1f1ee-1f1f2.png,data/Isle of Man.png
🇮🇳,India,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-india_1f1ee-1f1f3.png,data/India.png
🇮🇴,British Indian Ocean Territory,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-british-indian-ocean-territory_1f1ee-1f1f4.png,data/British Indian Ocean Territory.png
🇮🇶,Iraq,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-iraq_1f1ee-1f1f6.png,data/Iraq.png
🇮🇷,Iran,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-iran_1f1ee-1f1f7.png,data/Iran.png
🇮🇸,Iceland,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-iceland_1f1ee-1f1f8.png,data/Iceland.png
🇮🇹,Italy,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-italy_1f1ee-1f1f9.png,data/Italy.png
🇯🇪,Jersey,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-jersey_1f1ef-1f1ea.png,data/Jersey.png
🇯🇲,Jamaica,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-jamaica_1f1ef-1f1f2.png,data/Jamaica.png
🇯🇴,Jordan,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-jordan_1f1ef-1f1f4.png,data/Jordan.png
🇯🇵,Japan,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-japan_1f1ef-1f1f5.png,data/Japan.png
🇰🇪,Kenya,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-kenya_1f1f0-1f1ea.png,data/Kenya.png
🇰🇬,Kyrgyzstan,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-kyrgyzstan_1f1f0-1f1ec.png,data/Kyrgyzstan.png
🇰🇭,Cambodia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-cambodia_1f1f0-1f1ed.png,data/Cambodia.png
🇰🇮,Kiribati,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-kiribati_1f1f0-1f1ee.png,data/Kiribati.png
🇰🇲,Comoros,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-comoros_1f1f0-1f1f2.png,data/Comoros.png
🇰🇳,St. Kitts & Nevis,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-st-kitts-nevis_1f1f0-1f1f3.png,data/St. Kitts & Nevis.png
🇰🇵,North Korea,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-north-korea_1f1f0-1f1f5.png,data/North Korea.png
🇰🇷,South Korea,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-south-korea_1f1f0-1f1f7.png,data/South Korea.png
🇰🇼,Kuwait,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-kuwait_1f1f0-1f1fc.png,data/Kuwait.png
🇰🇾,Cayman Islands,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-cayman-islands_1f1f0-1f1fe.png,data/Cayman Islands.png
🇰🇿,Kazakhstan,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-kazakhstan_1f1f0-1f1ff.png,data/Kazakhstan.png
🇱🇦,Laos,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-laos_1f1f1-1f1e6.png,data/Laos.png
🇱🇧,Lebanon,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-lebanon_1f1f1-1f1e7.png,data/Lebanon.png
🇱🇨,St. Lucia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-st-lucia_1f1f1-1f1e8.png,data/St. Lucia.png
🇱🇮,Liechtenstein,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-liechtenstein_1f1f1-1f1ee.png,data/Liechtenstein.png
🇱🇰,Sri Lanka,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-sri-lanka_1f1f1-1f1f0.png,data/Sri Lanka.png
🇱🇷,Liberia,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-liberia_1f1f1-1f1f7.png,data/Liberia.png
🇱🇸,Lesotho,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-lesotho_1f1f1-1f1f8.png,data/Lesotho.png
🇱🇹,Lithuania,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-lithuania_1f1f1-1f1f9.png,data/Lithuania.png
🇱🇺,Luxembourg,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/flag-luxembourg_1f1f1-1f1fa.png,data/Luxembourg.png
